chr1	32757269	32758838
chr1	32799713	32801860
chr1	32816777	32818264
chr1	32859195	32861161
chr1	33005420	33006524
chr1	33114844	33118199
chr1	33167829	33169317
chr1	33206550	33209184
chr1	33219433	33221577
chr1	33280369	33284457
chr1	33366296	33367688
chr1	33428481	33430911
chr1	33501491	33502748
chr1	33546538	33548027
chr1	33591957	33593558
chr1	33646560	33647857
chr1	33721812	33723696
chr1	33812201	33816624
chr1	33895642	33896994
chr1	34628623	34631056
chr1	35246520	35247674
chr1	35324163	35325734
chr1	35449550	35451732
chr1	35496064	35497709
chr1	35544699	35545770
chr1	35655041	35659360
chr1	35733955	35735785
chr1	36022042	36024509
chr1	36105699	36107808
chr1	36183214	36184968
chr1	36234051	36236130
chr1	36272977	36274928
chr1	36395624	36398152
chr1	36554341	36555785
chr1	36614149	36615473
chr1	36620738	36623640
chr1	36689070	36691738
chr1	36849945	36852542
chr1	36862481	36864237
chr1	36866202	36867450
chr1	36928841	36930466
chr1	37938590	37945669
chr1	37979159	37980851
chr1	38018187	38020070
chr1	38059886	38062083
chr1	38155115	38159096
chr1	38259476	38260890
chr1	38272617	38275200
chr1	38324112	38325969
chr1	38411726	38412996
chr1	38454570	38456004
chr1	38469007	38471342
chr1	38478241	38479502
chr1	39324049	39327014
chr1	39337956	39340114
chr1	39456157	39458706
chr1	39491649	39493119
chr1	39570096	39572437
chr1	39670106	39672201
chr1	39873759	39875990
chr1	40038775	40042887
chr1	40204557	40205758
chr1	40347657	40349480
chr1	40366386	40368311
chr1	40504927	40507682
chr1	40562367	40563428
chr1	40626538	40629247
chr1	40722170	40724890
chr1	40838822	40840914
chr1	40915270	40917631
chr1	40942553	40943769
chr1	40973577	40975682
chr1	40996627	40997979
chr1	41156438	41159096
chr1	41444573	41447164
chr1	41706416	41709056
chr1	41826450	41829368
chr1	41831546	41833055
chr1	41951573	41954507
chr1	42500781	42502532
chr1	42798937	42802088
chr1	42921433	42923203
chr1	43123519	43125401
chr1	43146543	43150947
chr1	43230619	43234116
chr1	43311313	43313480
chr1	43421212	43425686
chr1	43636403	43638244
chr1	43823411	43827713
chr1	43831063	43835219
chr1	43854547	43856509
chr1	43996443	43998238
chr1	44115044	44117657
chr1	44171932	44174614
chr1	44411503	44413879
chr1	44435166	44436931
chr1	44439721	44442063
chr1	44443846	44446872
chr1	44456614	44458218
chr1	44495225	44497709
chr1	44678605	44679928
chr1	44819740	44821358
chr1	45096959	45098945
chr1	45139301	45140755
chr1	45203780	45206460
chr1	45240142	45243988
chr1	45265269	45268200
chr1	45451030	45452597
chr1	45475665	45479083
chr1	45670866	45673339
chr1	45768515	45770831
chr1	45804872	45807291
chr1	45955951	45957071
chr1	45964687	45967098
chr1	45984560	45988141
chr1	46016180	46017963
chr1	46048821	46051679
chr1	46150566	46155122
chr1	46215373	46216841
chr1	46268933	46271120
chr1	46595781	46598817
chr1	46663033	46664915
chr1	46668632	46670257
chr1	46713250	46714369
chr1	46766424	46770930
chr1	46805538	46807399
chr1	47132963	47134442
chr1	47183502	47185371
chr1	47778310	47780375
chr1	47798506	47800789
chr1	47901897	47904636
chr1	48461220	48463108
chr1	51424588	51426637
chr1	51433579	51437365
chr1	51442322	51444946
chr1	51701319	51704263
chr1	51983434	51984986
chr1	52082608	52084099
chr1	52194592	52196401
chr1	52342398	52345485
chr1	52497389	52499705
chr1	52519689	52523358
chr1	52607220	52608912
chr1	52830719	52832380
chr1	52868542	52871534
chr1	53017421	53020053
chr1	53162740	53164530
chr1	53191751	53193473
chr1	53662064	53663245
chr1	53684975	53686800
chr1	53702972	53704856
chr1	53791438	53794548
chr1	54302656	54304372
chr1	54410286	54413308
chr1	54517579	54520241
chr1	54664775	54666729
chr1	54869095	54873415
chr1	55181203	55182645
chr1	55229196	55230454
chr1	55350779	55353926
chr1	55679016	55681982
chr1	57042761	57045368
chr1	57110133	57112061
chr1	57887794	57890282
chr1	59011169	59012492
chr1	59164332	59165723
chr1	59246536	59251574
chr1	61515538	61517078
chr1	61547306	61549870
chr1	62189722	62191275
chr1	62207477	62209275
chr1	62901350	62904527
chr1	63152651	63154831
chr1	63249517	63250406
chr1	63832749	63834239
chr1	63987875	63989982
chr1	64058611	64060425
chr1	64239371	64241256
chr1	64935338	64937663
chr1	65209621	65211886
chr1	65430580	65432967
chr1	65468122	65469549
chr1	65531760	65534950
chr1	65612598	65615401
chr1	65719835	65721289
chr1	65885302	65887823
chr1	67389378	67391981
chr1	67395762	67397740
chr1	67518317	67520490
chr1	67892642	67897003
chr1	68150620	68153829
chr1	68296689	68299508
chr1	68696049	68698694
chr1	68852472	68854624
chr1	68961168	68963231
chr1	70032797	70034328
chr1	70669600	70672555
chr1	70686775	70688134
chr1	70818979	70821433
chr1	70876244	70879071
chr1	71545463	71547031
chr1	72746286	72750694
chr1	75198155	75199808
chr1	76189482	76192523
chr1	76251568	76255478
chr1	77333097	77334520
chr1	77460938	77463079
chr1	77684556	77685404
chr1	78147107	78148702
chr1	78224375	78225774
chr1	78245224	78246111
chr1	78353691	78356151
chr1	78441937	78446799
chr1	78470208	78471638
chr1	78472172	78474353
chr1	78955957	78958020
chr1	82164861	82167710
chr1	82265542	82270417
chr1	84542397	84544889
chr1	84763950	84765029
chr1	84944743	84945942
chr1	84969593	84973041
chr1	85038982	85040192
chr1	85154954	85157463
chr1	85462147	85463425
chr1	85664679	85668304
chr1	85723967	85725416
chr1	85740657	85742852
chr1	85929185	85931459
chr1	86041775	86044583
chr1	86046343	86050790
chr1	86172454	86174286
chr1	86860270	86862277
chr1	87169336	87172021
chr1	87378757	87380131
chr1	87380357	87382286
chr1	87793330	87798478
chr1	87800258	87801851
chr1	89149179	89151692
chr1	89356186	89359551
chr1	89456920	89459207
chr1	89989617	89991462
chr1	90097903	90100172
chr1	90286009	90287918
chr1	90308321	90310333
chr1	90460249	90462403
chr1	91486432	91488148
chr1	91965974	91968086
chr1	92350255	92352273
chr1	92545487	92546569
chr1	92763825	92765718
chr1	93248984	93251066
chr1	93297449	93299040
chr1	93425887	93428309
chr1	93544051	93546510
chr1	93643235	93647245
chr1	93810448	93813727
chr1	93912597	93915403
chr1	94145624	94147854
chr1	94311168	94314258
chr1	94343473	94345277
chr1	94372956	94375677
chr1	94701045	94703550
chr1	94709775	94713614
chr1	94882812	94885993
chr1	95389254	95395042
chr1	95582189	95584136
chr1	95698700	95700544
chr1	97186540	97187980
chr1	98385328	98387192
chr1	99126531	99128410
chr1	100314944	100316830
chr1	100435050	100436660
chr1	100502816	100505713
chr1	100597399	100599534
chr1	100714524	100715765
chr1	100730651	100732916
chr1	100816319	100819867
chr1	101359994	101363234
chr1	101490337	101492786
chr1	103572030	103575275
chr1	104068322	104069543
chr1	107599173	107600903
chr1	108741087	108743821
chr1	109102533	109103990
chr1	109202812	109204775
chr1	109233466	109237147
chr1	109288981	109290713
chr1	109419085	109421116
chr1	109504795	109506826
chr1	109583294	109584771
chr1	109617708	109619051
chr1	109632670	109634886
chr1	109642225	109644890
chr1	109756235	109758982
chr1	109791805	109793024
chr1	109823978	109826503
chr1	109939377	109941271
chr1	109967803	109969840
chr1	110008419	110009794
chr1	110025604	110028410
chr1	110036679	110037898
chr1	110089778	110092199
chr1	110161819	110164756
chr1	110198263	110199139
chr1	110526997	110529229
chr1	110576707	110578523
chr1	110752283	110754997
chr1	110879926	110884695
chr1	110949082	110950869
chr1	111148997	111149875
chr1	111216911	111218091
chr1	111681633	111684586
chr1	111989896	111993289
chr1	112084405	112085714
chr1	112161870	112164084
chr1	112280494	112282701
chr1	112297223	112300182
chr1	112933069	112934690
chr1	112938025	112940584
chr1	113160348	113163874
chr1	113216910	113218879
chr1	113246563	113250803
chr1	113391740	113394881
chr1	113496664	113501023
chr1	113615278	113617026
chr1	113931659	113935122
chr1	114299690	114302902
chr1	114353164	114355642
chr1	114446255	114449826
chr1	114470820	114473616
chr1	115051944	115055147
chr1	115123323	115124700
chr1	115211690	115213598
chr1	115257953	115259905
chr1	115299098	115301171
chr1	115322344	115323761
chr1	116184135	116186685
chr1	116518235	116520862
chr1	116915554	116918306
chr1	116960542	116962219
chr1	117112665	117114135
chr1	117452079	117453811
chr1	117601963	117604314
chr1	117663338	117664847
chr1	117908592	117912482
chr1	118471012	118473552
chr1	119681999	119684306
chr1	120189068	120191443
chr1	120254225	120257072
chr1	120610575	120612293
chr1	121137642	121139053
chr1	121484057	121485434
chr1	142618376	142619958
chr1	143466548	143468265
chr1	143742808	143744338
chr1	144520622	144521528
chr1	144593597	144595010
chr1	144928474	144933354
chr1	145096082	145097534
chr1	145139036	145140147
chr1	145208697	145211319
chr1	145395618	145400179
chr1	145469983	145471206
chr1	145476457	145478632
chr1	145506537	145508869
chr1	145515314	145517142
chr1	145575097	145577216
chr1	145609577	145611519
chr1	146373434	146375185
chr1	146641866	146646041
chr1	146713799	146715964
chr1	147070322	147072975
chr1	147141516	147143014
chr1	148555546	148557142
chr1	148854080	148856230
chr1	148927654	148931669
chr1	149223275	149225384
chr1	149230146	149232063
chr1	149814905	149815892
chr1	149855546	149860697
chr1	149888534	149889693
chr1	149898593	149900649
chr1	149907343	149909379
chr1	149980883	149983231
chr1	150038693	150040455
chr1	150121252	150124614
chr1	150205734	150209033
chr1	150239811	150241793
chr1	150265874	150267353
chr1	150293254	150294953
chr1	150335882	150339977
chr1	150459526	150460619
chr1	150487517	150488869
chr1	150548103	150552731
chr1	150600607	150603450
chr1	150847956	150849675
chr1	150945652	150947978
chr1	150980778	150981814
chr1	151019841	151021532
chr1	151029578	151035804
chr1	151042556	151044272
chr1	151136894	151139999
chr1	151160814	151162896
chr1	151166205	151168338
chr1	151170299	151174123
chr1	151226584	151228467
chr1	151253705	151256405
chr1	151298903	151301186
chr1	151371271	151373626
chr1	151429529	151431862
chr1	151512272	151515816
chr1	151584462	151586198
chr1	151735099	151736871
chr1	151763047	151764374
chr1	151881479	151882831
chr1	151964237	151967259
chr1	152007455	152009617
chr1	152082471	152084868
chr1	153507282	153508948
chr1	153535569	153539260
chr1	153580073	153582338
chr1	153583747	153586052
chr1	153606353	153608941
chr1	153630859	153632259
chr1	153642119	153645315
chr1	153700562	153701836
chr1	153894010	153896858
chr1	153917847	153919257
chr1	153929704	153931485
chr1	153934050	153937253
chr1	153938871	153940733
chr1	153948918	153950979
chr1	153957502	153959386
chr1	153963097	153964902
chr1	154154020	154156307
chr1	154191323	154195228
chr1	154244496	154245859
chr1	154297035	154299632
chr1	154528688	154532180
chr1	154579464	154581631
chr1	154599084	154600719
chr1	154932974	154935293
chr1	154941451	154944006
chr1	154946055	154949356
chr1	154955145	154957330
chr1	154973161	154977659
chr1	155022723	155024967
chr1	155036150	155037129
chr1	155051064	155053703
chr1	155056934	155058660
chr1	155099507	155102034
chr1	155107240	155109748
chr1	155111705	155113109
chr1	155144781	155146999
chr1	155164076	155166227
chr1	155178049	155179731
chr1	155195588	155197547
chr1	155212711	155214686
chr1	155223136	155225660
chr1	155230982	155232524
chr1	155242136	155243593
chr1	155246851	155248342
chr1	155277882	155280635
chr1	155292187	155296151
chr1	155531459	155534547
chr1	155579059	155580615
chr1	155657241	155660109
chr1	155826332	155827533
chr1	155828752	155830646
chr1	155879882	155881293
chr1	155902574	155904982
chr1	155946170	155950245
chr1	155989653	155991237
chr1	156022522	156025906
chr1	156050267	156053370
chr1	156083976	156089639
chr1	156163698	156164822
chr1	156182717	156184357
chr1	156250851	156253947
chr1	156306789	156308892
chr1	156468086	156471766
chr1	156540845	156542680
chr1	156561088	156562591
chr1	156570474	156572275
chr1	156645358	156647280
chr1	156695359	156699157
chr1	156710053	156711400
chr1	156718514	156722875
chr1	156735823	156739232
chr1	157014450	157016550
chr1	157106914	157109190
chr1	157963127	157965600
chr1	159141021	159143107
chr1	159891812	159895939
chr1	160000300	160002702
chr1	160067374	160068513
chr1	160174768	160176996
chr1	160231308	160232794
chr1	160253773	160254936
chr1	160311781	160314306
chr1	160370244	160371669
chr1	161014500	161016670
chr1	161086645	161088863
chr1	161100739	161104334
chr1	161122989	161124954
chr1	161128802	161130183
chr1	161135505	161137411
chr1	161145997	161147770
chr1	161171743	161172974
chr1	161283524	161285217
chr1	161368777	161370736
chr1	161493641	161494758
chr1	161580864	161582458
chr1	161695844	161696921
chr1	161719325	161720861
chr1	161735616	161737159
chr1	162467581	162468613
chr1	162530946	162533266
chr1	162602109	162604577
chr1	163290532	163292851
chr1	164528918	164530023
chr1	165600019	165601691
chr1	165666845	165668439
chr1	165737381	165739341
chr1	165796649	165799145
chr1	166134812	166136280
chr1	166808163	166809898
chr1	166844461	166846018
chr1	166943272	166945574
chr1	167189875	167191843
chr1	167682496	167683979
chr1	167684713	167686401
chr1	167690640	167692763
chr1	167904244	167907407
chr1	168104494	168106888
chr1	168147755	168149929
chr1	168194544	168196393
chr1	168323509	168325118
chr1	169074995	169079181
chr1	169335576	169338769
chr1	169453741	169456571
chr1	169763220	169765529
chr1	169861851	169863480
chr1	170500194	170502296
chr1	170632580	170634391
chr1	171453834	171456147
chr1	171710215	171712479
chr1	171750024	171752288
chr1	172113181	172114262
chr1	172412199	172413358
chr1	172501139	172503646
chr1	173445531	173448016
chr1	173683612	173685228
chr1	173792137	173795461
chr1	173833521	173837396
chr1	173989731	173992043
chr1	174127702	174129817
chr1	174968941	174970520
chr1	176174565	176177641
chr1	178062222	178065688
chr1	178693654	178695713
chr1	178994925	178996734
chr1	179050034	179052386
chr1	179109731	179112214
chr1	179197614	179199299
chr1	179262480	179263520
chr1	179334597	179335737
chr1	179845502	179847421
chr1	179850416	179853279
chr1	179922846	179925739
chr1	180122830	180125236
chr1	180470559	180472776
chr1	180600978	180602595
chr1	180881097	180882875
chr1	180990455	180992305
chr1	181057145	181062059
chr1	182807981	182810941
chr1	182990807	182994828
chr1	183440004	183442811
chr1	183603101	183605804
chr1	184005676	184006888
chr1	184020336	184022088
chr1	184355982	184357934
chr1	184722836	184725213
chr1	185014085	185016057
chr1	185124966	185127374
chr1	185284511	185287577
chr1	185703138	185704752
chr1	186342940	186345938
chr1	186649055	186650813
chr1	192777578	192779149
chr1	193027487	193029723
chr1	197114161	197116151
chr1	197168186	197171593
chr1	197743568	197745155
chr1	197871298	197872808
chr1	198125193	198128908
chr1	198903756	198906888
chr1	200342334	200343782
chr1	200378212	200379733
chr1	200588681	200590862
chr1	200708008	200711416
chr1	200859934	200862602
chr1	201083103	201084534
chr1	201122564	201123652
chr1	201435244	201439037
chr1	201474621	201476319
chr1	201507562	201510060
chr1	201798101	201799636
chr1	201923619	201925690
chr1	201951114	201952920
chr1	202112366	202114442
chr1	202309533	202311673
chr1	202317373	202319001
chr1	202775455	202777887
chr1	202779342	202780687
chr1	202829994	202831531
chr1	202857029	202858574
chr1	202926489	202927622
chr1	202975492	202977492
chr1	203096360	203098234
chr1	203274141	203276704
chr1	203596549	203597849
chr1	203764300	203765933
chr1	203830532	203832042
chr1	204041838	204044462
chr1	204120411	204121824
chr1	204374830	204380984
chr1	204462713	204464562
chr1	204476236	204477602
chr1	204653324	204655200
chr1	205089884	205091872
chr1	205179729	205180982
chr1	205196235	205198667
chr1	205416768	205419463
chr1	205473879	205475229
chr1	205599199	205601844
chr1	205648689	205650126
chr1	205717168	205719914
chr1	205743362	205744689
chr1	205781201	205783317
chr1	206808496	206810348
chr1	206857951	206860364
chr1	207223367	207227037
chr1	207494301	207496103
chr1	207924656	207927151
chr1	208416174	208417964
chr1	210000920	210003091
chr1	210111191	210112474
chr1	210405291	210408377
chr1	210501827	210503347
chr1	211431742	211434905
chr1	211750181	211753510
chr1	211847612	211849545
chr1	212002208	212004997
chr1	212207635	212210880
chr1	212457675	212460553
chr1	212587309	212588540
chr1	212605913	212606979
chr1	212781945	212783660
chr1	212872266	212873923
chr1	212963819	212966026
chr1	213030575	213033487
chr1	213187950	213190015
chr1	213224151	213225623
chr1	214453445	214455728
chr1	214722203	214725970
chr1	214776277	214778323
chr1	215739700	215742179
chr1	217803476	217804944
chr1	218457939	218459620
chr1	218518213	218525458
chr1	220218077	220220314
chr1	220261908	220263939
chr1	220267274	220268337
chr1	220444629	220446346
chr1	220700386	220703092
chr1	220921113	220922536
chr1	221914076	221917109
chr1	222762258	222764045
chr1	222791426	222793108
chr1	222816767	222818577
chr1	222884468	222887895
chr1	222988131	222989372
chr1	223536306	223538159
chr1	223900129	223902905
chr1	224031680	224034916
chr1	224180071	224181224
chr1	224301405	224302964
chr1	224370102	224372134
chr1	224516955	224518904
chr1	224544268	224545978
chr1	224620489	224623651
chr1	224803800	224806508
chr1	225612337	225616650
chr1	225837199	225842680
chr1	225964910	225967051
chr1	226069007	226071139
chr1	226110571	226112582
chr1	226186007	226187339
chr1	226248912	226252877
chr1	226308954	226310701
chr1	226373179	226375077
chr1	226495914	226497780
chr1	226593821	226596102
chr1	227503172	227507193
chr1	227729088	227730376
chr1	227751142	227752107
chr1	227922077	227924187
chr1	228135209	228136976
chr1	228269173	228272622
chr1	228289469	228291441
chr1	228296225	228298205
chr1	228327152	228329591
chr1	228592604	228596358
chr1	228673626	228676881
chr1	228870413	228872266
chr1	229476969	229479179
chr1	229643238	229644684
chr1	229693260	229695412
chr1	229760439	229763279
chr1	230201923	230205446
chr1	230777413	230779089
chr1	231002378	231005271
chr1	231113464	231115631
chr1	231375643	231378361
chr1	231469249	231475769
chr1	231554770	231558980
chr1	231663512	231665424
chr1	231762230	231763552
chr1	233085857	233087370
chr1	233430427	233431784
chr1	233463175	233465114
chr1	233749269	233753058
chr1	234040286	234042443
chr1	234508183	234510570
chr1	234613477	234615177
chr1	234741585	234745650
chr1	235289933	235292357
chr1	235323695	235325112
chr1	235489819	235494108
chr1	235530278	235531828
chr1	235666124	235669900
chr1	236029349	236031043
chr1	236226761	236229110
chr1	236304518	236307387
chr1	236443896	236445701
chr1	236686688	236688195
chr1	236766821	236768940
chr1	236958072	236960017
chr1	238647964	238649361
chr1	241681535	241683916
chr1	241800606	241803764
chr1	242010751	242013556
chr1	243416242	243419999
chr1	244011837	244014965
chr1	244210380	244213547
chr1	244613639	244615216
chr1	244815586	244818078
chr1	244997275	245000310
chr1	245024589	245028373
chr1	245132923	245135252
chr1	246669579	246670657
chr1	246728319	246730996
chr1	246887203	246888561
chr1	247093388	247095808
chr1	247169907	247171348
chr1	247240718	247242467
chr1	247266896	247267853
chr1	247373209	247374235
chr1	247493884	247497199
chr1	248020042	248021843
chr1	249118661	249121332
chr1	249131998	249133664
chr1	249151495	249153772
chr1	249166926	249167957
chr2	1747524	1748889
chr2	3383194	3384813
chr2	3521858	3523720
chr2	3604949	3606060
chr2	3622746	3625173
chr2	5835581	5837565
chr2	7057431	7058780
chr2	8745600	8747240
chr2	8821969	8824142
chr2	8976553	8977721
chr2	9141944	9145423
chr2	9561970	9564754
chr2	9693949	9697215
chr2	9769242	9771990
chr2	9982908	9985088
chr2	10090822	10092771
chr2	10218662	10221310
chr2	10259908	10266787
chr2	10442417	10444728
chr2	10585860	10589983
chr2	10828813	10830542
chr2	10951260	10953023
chr2	11482253	11485828
chr2	11605373	11607280
chr2	11886723	11888648
chr2	12855932	12861332
chr2	13448182	13450201
chr2	15700269	15701987
chr2	15731268	15733355
chr2	17933599	17936659
chr2	18740833	18742293
chr2	19546868	19548168
chr2	20099777	20102509
chr2	20188601	20190377
chr2	20249396	20252965
chr2	20422836	20425641
chr2	20548664	20551202
chr2	20646677	20649154
chr2	20849886	20851418
chr2	21021732	21023404
chr2	23607132	23610290
chr2	24148101	24151213
chr2	24162314	24164378
chr2	24269596	24270891
chr2	24298012	24299673
chr2	24306125	24308482
chr2	24345759	24347382
chr2	24581693	24583818
chr2	24713145	24715667
chr2	25015323	25017882
chr2	25141716	25144332
chr2	25193327	25195800
chr2	25264919	25266485
chr2	25563164	25565679
chr2	25895225	25896464
chr2	26099605	26102002
chr2	26204373	26205966
chr2	26255397	26260027
chr2	26395830	26397212
chr2	26465302	26469126
chr2	26567459	26570502
chr2	26986862	26988672
chr2	27008638	27011148
chr2	27254635	27257306
chr2	27272404	27273772
chr2	27274089	27275786
chr2	27293606	27295529
chr2	27308228	27310197
chr2	27356206	27357967
chr2	27433918	27436529
chr2	27439819	27441641
chr2	27484795	27486568
chr2	27544988	27546681
chr2	27578555	27581230
chr2	27591843	27594742
chr2	27630880	27633296
chr2	27650556	27653238
chr2	27805714	27807567
chr2	27850644	27853208
chr2	27885580	27888249
chr2	27937124	27938840
chr2	27994079	27997032
chr2	28112358	28113477
chr2	28612675	28621478
chr2	28973565	28976955
chr2	29091417	29093911
chr2	29116804	29119401
chr2	29336680	29339765
chr2	30369024	30371170
chr2	30453025	30456594
chr2	30669498	30671012
chr2	31359714	31361847
chr2	32233833	32236792
chr2	32264017	32265443
chr2	32287380	32289919
chr2	32389660	32391978
chr2	32502640	32504051
chr2	32581396	32584194
chr2	33171252	33173351
chr2	33822794	33825110
chr2	36581238	36586880
chr2	36823899	36825335
chr2	37191963	37193993
chr2	37310744	37312610
chr2	37382862	37384763
chr2	37423382	37424986
chr2	37457573	37459938
chr2	37550312	37553020
chr2	37896556	37900488
chr2	38151545	38153365
chr2	38603028	38604536
chr2	38827312	38831294
chr2	38975835	38978471
chr2	39004858	39006371
chr2	39102141	39104138
chr2	39345882	39348905
chr2	39350430	39352590
chr2	39662122	39665128
chr2	40004867	40006474
chr2	42275135	42276607
chr2	42396316	42398889
chr2	42586484	42588808
chr2	42721027	42722595
chr2	42795676	42797289
chr2	43036782	43039155
chr2	43451220	43455336
chr2	43822067	43824463
chr2	43864090	43865352
chr2	44221531	44224056
chr2	44394634	44398129
chr2	44587455	44590445
chr2	45165167	45166598
chr2	45837364	45838747
chr2	45876707	45880272
chr2	46523599	46526350
chr2	46768156	46771753
chr2	46843247	46845238
chr2	46925678	46927946
chr2	47141324	47144619
chr2	47167635	47169925
chr2	47400913	47403659
chr2	47629818	47632541
chr2	48009409	48011939
chr2	48130778	48134879
chr2	48541080	48543629
chr2	48667026	48668973
chr2	48757296	48758475
chr2	53994224	53995921
chr2	54013005	54015268
chr2	54196053	54199277
chr2	54682671	54685390
chr2	54784709	54788213
chr2	54949776	54952505
chr2	55273888	55279868
chr2	55458479	55462135
chr2	55495097	55496713
chr2	55644831	55647759
chr2	55745821	55748222
chr2	55842715	55846951
chr2	55919824	55921327
chr2	56149412	56151364
chr2	56410895	56413214
chr2	58272811	58275677
chr2	58467200	58468893
chr2	60775824	60783292
chr2	60982939	60984767
chr2	61107588	61110703
chr2	61243395	61245982
chr2	61292541	61294117
chr2	61403683	61406770
chr2	61696449	61699516
chr2	61762275	61765791
